timestamp,hour,light_lux,occupancy,water_flow,tariff
2026-01-12 05:40:32.844391,5,0.0,1,0.0,6.8
2026-01-12 05:55:32.844391,5,0.0,0,0.0,6.8
2026-01-12 06:10:32.844391,6,0.0,0,0.0,8.5
2026-01-12 06:25:32.844391,6,24.3,0,0.0,8.5
2026-01-12 06:40:32.844391,6,1.9,0,0.0,8.5
2026-01-12 06:55:32.844391,6,0.0,1,0.0,8.5
2026-01-12 07:10:32.844391,7,4.8,0,0.0,8.5
2026-01-12 07:25:32.844391,7,3.6,0,0.0,8.5
2026-01-12 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-12 07:55:32.844391,7,4.9,0,0.0,8.5
2026-01-12 08:10:32.844391,8,419.2,1,10.73,8.5
2026-01-12 08:25:32.844391,8,451.2,1,0.0,8.5
2026-01-12 08:40:32.844391,8,468.8,1,0.0,8.5
2026-01-12 08:55:32.844391,8,515.7,1,10.79,8.5
2026-01-12 09:10:32.844391,9,454.7,1,9.48,8.5
2026-01-12 09:25:32.844391,9,467.1,1,0.0,8.5
2026-01-12 09:40:32.844391,9,446.6,1,0.0,8.5
2026-01-12 09:55:32.844391,9,434.7,1,0.0,8.5
2026-01-12 10:10:32.844391,10,558.6,1,0.0,8.5
2026-01-12 10:25:32.844391,10,398.8,1,0.0,8.5
2026-01-12 10:40:32.844391,10,490.6,1,0.0,8.5
2026-01-12 10:55:32.844391,10,459.8,1,0.0,8.5
2026-01-12 11:10:32.844391,11,402.2,1,0.0,8.5
2026-01-12 11:25:32.844391,11,401.2,1,0.0,8.5
2026-01-12 11:40:32.844391,11,402.9,1,0.0,8.5
2026-01-12 11:55:32.844391,11,493.7,1,9.59,8.5
2026-01-12 12:10:32.844391,12,485.8,1,0.0,8.5
2026-01-12 12:25:32.844391,12,347.0,0,0.0,8.5
2026-01-12 12:40:32.844391,12,535.1,1,0.0,8.5
2026-01-12 12:55:32.844391,12,477.5,1,8.93,8.5
2026-01-12 13:10:32.844391,13,442.7,1,0.0,8.5
2026-01-12 13:25:32.844391,13,425.9,1,0.0,8.5
2026-01-12 13:40:32.844391,13,461.3,0,0.0,8.5
2026-01-12 13:55:32.844391,13,456.5,1,0.0,8.5
2026-01-12 14:10:32.844391,14,447.5,1,0.0,10.2
2026-01-12 14:25:32.844391,14,486.9,1,0.0,10.2
2026-01-12 14:40:32.844391,14,438.1,1,0.0,10.2
2026-01-12 14:55:32.844391,14,458.7,1,8.4,10.2
2026-01-12 15:10:32.844391,15,408.9,1,0.0,10.2
2026-01-12 15:25:32.844391,15,523.3,1,0.0,10.2
2026-01-12 15:40:32.844391,15,434.8,1,5.59,10.2
2026-01-12 15:55:32.844391,15,502.0,1,0.0,10.2
2026-01-12 16:10:32.844391,16,509.9,1,0.0,10.2
2026-01-12 16:25:32.844391,16,501.2,1,0.0,10.2
2026-01-12 16:40:32.844391,16,414.3,1,0.0,10.2
2026-01-12 16:55:32.844391,16,371.1,1,0.0,10.2
2026-01-12 17:10:32.844391,17,527.3,1,0.0,8.5
2026-01-12 17:25:32.844391,17,469.9,1,0.0,8.5
2026-01-12 17:40:32.844391,17,490.5,1,0.0,8.5
2026-01-12 17:55:32.844391,17,424.3,1,0.0,8.5
2026-01-12 18:10:32.844391,18,522.1,1,7.89,8.5
2026-01-12 18:25:32.844391,18,392.9,1,0.0,8.5
2026-01-12 18:40:32.844391,18,421.9,1,0.0,8.5
2026-01-12 18:55:32.844391,18,478.5,1,0.0,8.5
2026-01-12 19:10:32.844391,19,135.8,1,0.0,8.5
2026-01-12 19:25:32.844391,19,386.9,1,0.0,8.5
2026-01-12 19:40:32.844391,19,156.3,0,0.0,8.5
2026-01-12 19:55:32.844391,19,416.7,1,11.93,8.5
2026-01-12 20:10:32.844391,20,81.2,1,0.0,8.5
2026-01-12 20:25:32.844391,20,238.6,1,0.0,8.5
2026-01-12 20:40:32.844391,20,151.1,1,0.0,8.5
2026-01-12 20:55:32.844391,20,292.9,1,0.0,8.5
2026-01-12 21:10:32.844391,21,282.2,0,0.0,8.5
2026-01-12 21:25:32.844391,21,335.4,1,8.34,8.5
2026-01-12 21:40:32.844391,21,220.1,1,8.71,8.5
2026-01-12 21:55:32.844391,21,137.1,1,0.0,8.5
2026-01-12 22:10:32.844391,22,39.1,1,0.0,10.2
2026-01-12 22:25:32.844391,22,96.3,1,0.0,10.2
2026-01-12 22:40:32.844391,22,118.7,1,0.0,10.2
2026-01-12 22:55:32.844391,22,52.5,1,0.0,10.2
2026-01-12 23:10:32.844391,23,226.6,1,12.0,10.2
2026-01-12 23:25:32.844391,23,158.7,1,0.0,10.2
2026-01-12 23:40:32.844391,23,359.3,1,11.56,10.2
2026-01-12 23:55:32.844391,23,114.8,0,0.0,10.2
2026-01-13 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-13 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-13 00:40:32.844391,0,10.5,0,0.5,6.8
2026-01-13 00:55:32.844391,0,0.0,0,0.0,6.8
2026-01-13 01:10:32.844391,1,0.0,0,0.0,6.8
2026-01-13 01:25:32.844391,1,0.0,0,0.0,6.8
2026-01-13 01:40:32.844391,1,9.5,0,0.0,6.8
2026-01-13 01:55:32.844391,1,0.0,1,0.0,6.8
2026-01-13 02:10:32.844391,2,1.6,0,0.0,6.8
2026-01-13 02:25:32.844391,2,0.0,0,0.0,6.8
2026-01-13 02:40:32.844391,2,9.6,0,0.0,6.8
2026-01-13 02:55:32.844391,2,0.0,0,0.0,6.8
2026-01-13 03:10:32.844391,3,0.0,0,0.5,6.8
2026-01-13 03:25:32.844391,3,8.9,0,0.0,6.8
2026-01-13 03:40:32.844391,3,11.9,0,0.0,6.8
2026-01-13 03:55:32.844391,3,0.0,0,0.0,6.8
2026-01-13 04:10:32.844391,4,0.0,0,0.0,6.8
2026-01-13 04:25:32.844391,4,0.0,0,0.0,6.8
2026-01-13 04:40:32.844391,4,0.0,0,0.5,6.8
2026-01-13 04:55:32.844391,4,1.4,0,0.0,6.8
2026-01-13 05:10:32.844391,5,2.1,0,0.0,6.8
2026-01-13 05:25:32.844391,5,0.0,0,0.0,6.8
2026-01-13 05:40:32.844391,5,0.1,0,0.0,6.8
2026-01-13 05:55:32.844391,5,23.7,0,0.0,6.8
2026-01-13 06:10:32.844391,6,7.1,0,0.0,8.5
2026-01-13 06:25:32.844391,6,2.6,0,0.5,8.5
2026-01-13 06:40:32.844391,6,0.0,0,0.0,8.5
2026-01-13 06:55:32.844391,6,9.0,0,0.0,8.5
2026-01-13 07:10:32.844391,7,0.0,0,0.0,8.5
2026-01-13 07:25:32.844391,7,14.9,0,0.0,8.5
2026-01-13 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-13 07:55:32.844391,7,0.0,0,0.0,8.5
2026-01-13 08:10:32.844391,8,438.1,0,0.0,8.5
2026-01-13 08:25:32.844391,8,459.5,1,0.0,8.5
2026-01-13 08:40:32.844391,8,476.2,1,0.0,8.5
2026-01-13 08:55:32.844391,8,431.1,1,9.74,8.5
2026-01-13 09:10:32.844391,9,462.5,0,0.0,8.5
2026-01-13 09:25:32.844391,9,390.9,1,0.0,8.5
2026-01-13 09:40:32.844391,9,437.1,1,0.0,8.5
2026-01-13 09:55:32.844391,9,437.1,1,0.0,8.5
2026-01-13 10:10:32.844391,10,472.7,1,0.0,8.5
2026-01-13 10:25:32.844391,10,369.4,1,0.0,8.5
2026-01-13 10:40:32.844391,10,459.0,1,0.0,8.5
2026-01-13 10:55:32.844391,10,478.1,1,0.0,8.5
2026-01-13 11:10:32.844391,11,489.6,1,0.0,8.5
2026-01-13 11:25:32.844391,11,434.9,1,9.76,8.5
2026-01-13 11:40:32.844391,11,393.6,1,0.0,8.5
2026-01-13 11:55:32.844391,11,429.0,1,0.0,8.5
2026-01-13 12:10:32.844391,12,386.1,1,9.93,8.5
2026-01-13 12:25:32.844391,12,442.1,1,0.0,8.5
2026-01-13 12:40:32.844391,12,532.1,1,10.14,8.5
2026-01-13 12:55:32.844391,12,434.4,1,0.0,8.5
2026-01-13 13:10:32.844391,13,474.8,1,0.0,8.5
2026-01-13 13:25:32.844391,13,490.2,1,0.0,8.5
2026-01-13 13:40:32.844391,13,442.5,1,0.0,8.5
2026-01-13 13:55:32.844391,13,417.8,1,0.0,8.5
2026-01-13 14:10:32.844391,14,377.5,1,0.0,10.2
2026-01-13 14:25:32.844391,14,428.7,1,9.9,10.2
2026-01-13 14:40:32.844391,14,431.6,1,0.0,10.2
2026-01-13 14:55:32.844391,14,448.4,1,0.0,10.2
2026-01-13 15:10:32.844391,15,486.8,1,0.0,10.2
2026-01-13 15:25:32.844391,15,431.8,1,0.0,10.2
2026-01-13 15:40:32.844391,15,541.3,1,0.0,10.2
2026-01-13 15:55:32.844391,15,485.9,1,0.0,10.2
2026-01-13 16:10:32.844391,16,520.1,1,0.0,10.2
2026-01-13 16:25:32.844391,16,372.6,1,0.0,10.2
2026-01-13 16:40:32.844391,16,437.8,1,0.0,10.2
2026-01-13 16:55:32.844391,16,454.6,1,0.0,10.2
2026-01-13 17:10:32.844391,17,403.3,1,6.18,8.5
2026-01-13 17:25:32.844391,17,441.0,1,0.0,8.5
2026-01-13 17:40:32.844391,17,348.6,1,0.0,8.5
2026-01-13 17:55:32.844391,17,556.5,1,0.0,8.5
2026-01-13 18:10:32.844391,18,392.3,1,0.0,8.5
2026-01-13 18:25:32.844391,18,439.9,1,10.01,8.5
2026-01-13 18:40:32.844391,18,363.9,1,0.0,8.5
2026-01-13 18:55:32.844391,18,472.8,1,10.92,8.5
2026-01-13 19:10:32.844391,19,219.3,0,0.5,8.5
2026-01-13 19:25:32.844391,19,171.9,1,0.0,8.5
2026-01-13 19:40:32.844391,19,94.0,1,0.0,8.5
2026-01-13 19:55:32.844391,19,162.3,0,0.0,8.5
2026-01-13 20:10:32.844391,20,151.4,1,11.45,8.5
2026-01-13 20:25:32.844391,20,0.0,1,0.0,8.5
2026-01-13 20:40:32.844391,20,251.9,0,0.0,8.5
2026-01-13 20:55:32.844391,20,213.7,1,0.0,8.5
2026-01-13 21:10:32.844391,21,260.8,1,0.0,8.5
2026-01-13 21:25:32.844391,21,297.3,0,0.0,8.5
2026-01-13 21:40:32.844391,21,324.7,1,0.0,8.5
2026-01-13 21:55:32.844391,21,71.3,0,0.0,8.5
2026-01-13 22:10:32.844391,22,113.5,1,10.94,10.2
2026-01-13 22:25:32.844391,22,298.8,1,0.0,10.2
2026-01-13 22:40:32.844391,22,196.7,1,0.0,10.2
2026-01-13 22:55:32.844391,22,322.6,0,0.0,10.2
2026-01-13 23:10:32.844391,23,172.7,1,0.0,10.2
2026-01-13 23:25:32.844391,23,24.8,1,0.0,10.2
2026-01-13 23:40:32.844391,23,38.0,1,0.0,10.2
2026-01-13 23:55:32.844391,23,281.7,0,0.0,10.2
2026-01-14 00:10:32.844391,0,0.0,0,0.0,6.8
2026-01-14 00:25:32.844391,0,0.0,0,0.0,6.8
2026-01-14 00:40:32.844391,0,16.6,0,0.0,6.8
2026-01-14 00:55:32.844391,0,0.0,0,0.0,6.8
2026-01-14 01:10:32.844391,1,5.4,0,0.0,6.8
2026-01-14 01:25:32.844391,1,2.1,0,0.0,6.8
2026-01-14 01:40:32.844391,1,0.0,0,0.0,6.8
2026-01-14 01:55:32.844391,1,0.0,1,0.0,6.8
2026-01-14 02:10:32.844391,2,0.0,0,0.0,6.8
2026-01-14 02:25:32.844391,2,0.0,0,0.0,6.8
2026-01-14 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-14 02:55:32.844391,2,0.0,0,0.0,6.8
2026-01-14 03:10:32.844391,3,5.7,0,0.0,6.8
2026-01-14 03:25:32.844391,3,0.0,0,0.0,6.8
2026-01-14 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-14 03:55:32.844391,3,5.6,0,0.0,6.8
2026-01-14 04:10:32.844391,4,2.5,0,0.0,6.8
2026-01-14 04:25:32.844391,4,0.0,0,0.0,6.8
2026-01-14 04:40:32.844391,4,10.0,0,0.0,6.8
2026-01-14 04:55:32.844391,4,0.0,0,0.0,6.8
2026-01-14 05:10:32.844391,5,0.0,0,0.0,6.8
2026-01-14 05:25:32.844391,5,10.3,0,0.0,6.8
2026-01-14 05:40:32.844391,5,20.8,1,0.0,6.8
2026-01-14 05:55:32.844391,5,7.1,0,0.0,6.8
2026-01-14 06:10:32.844391,6,4.6,0,0.0,8.5
2026-01-14 06:25:32.844391,6,0.5,0,0.0,8.5
2026-01-14 06:40:32.844391,6,0.0,0,0.0,8.5
2026-01-14 06:55:32.844391,6,0.5,0,0.0,8.5
2026-01-14 07:10:32.844391,7,0.0,0,0.5,8.5
2026-01-14 07:25:32.844391,7,0.0,0,0.0,8.5
2026-01-14 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-14 07:55:32.844391,7,11.1,0,0.0,8.5
2026-01-14 08:10:32.844391,8,433.9,0,0.0,8.5
2026-01-14 08:25:32.844391,8,447.9,1,10.13,8.5
2026-01-14 08:40:32.844391,8,397.7,1,7.75,8.5
2026-01-14 08:55:32.844391,8,458.5,1,0.0,8.5
2026-01-14 09:10:32.844391,9,428.7,1,11.98,8.5
2026-01-14 09:25:32.844391,9,468.4,1,0.0,8.5
2026-01-14 09:40:32.844391,9,443.8,1,10.04,8.5
2026-01-14 09:55:32.844391,9,337.9,1,0.0,8.5
2026-01-14 10:10:32.844391,10,498.5,1,6.31,8.5
2026-01-14 10:25:32.844391,10,432.2,1,0.0,8.5
2026-01-14 10:40:32.844391,10,377.6,1,0.0,8.5
2026-01-14 10:55:32.844391,10,418.2,1,0.0,8.5
2026-01-14 11:10:32.844391,11,440.6,1,5.65,8.5
2026-01-14 11:25:32.844391,11,428.2,1,0.0,8.5
2026-01-14 11:40:32.844391,11,474.1,1,0.0,8.5
2026-01-14 11:55:32.844391,11,366.7,1,0.0,8.5
2026-01-14 12:10:32.844391,12,455.1,1,0.0,8.5
2026-01-14 12:25:32.844391,12,462.3,1,0.0,8.5
2026-01-14 12:40:32.844391,12,458.6,1,0.0,8.5
2026-01-14 12:55:32.844391,12,387.3,1,0.0,8.5
2026-01-14 13:10:32.844391,13,432.9,1,0.0,8.5
2026-01-14 13:25:32.844391,13,434.3,1,5.3,8.5
2026-01-14 13:40:32.844391,13,397.0,1,0.0,8.5
2026-01-14 13:55:32.844391,13,424.1,1,0.0,8.5
2026-01-14 14:10:32.844391,14,483.5,0,0.0,10.2
2026-01-14 14:25:32.844391,14,502.9,0,8.5,10.2
2026-01-14 14:40:32.844391,14,516.1,1,0.0,10.2
2026-01-14 14:55:32.844391,14,423.6,1,0.0,10.2
2026-01-14 15:10:32.844391,15,496.6,1,0.0,10.2
2026-01-14 15:25:32.844391,15,487.8,1,0.0,10.2
2026-01-14 15:40:32.844391,15,371.0,1,11.51,10.2
2026-01-14 15:55:32.844391,15,405.2,1,0.0,10.2
2026-01-14 16:10:32.844391,16,481.5,1,0.0,10.2
2026-01-14 16:25:32.844391,16,483.9,1,0.0,10.2
2026-01-14 16:40:32.844391,16,513.6,1,0.0,10.2
2026-01-14 16:55:32.844391,16,458.3,1,0.0,10.2
2026-01-14 17:10:32.844391,17,454.6,1,0.0,8.5
2026-01-14 17:25:32.844391,17,382.8,1,0.0,8.5
2026-01-14 17:40:32.844391,17,500.8,1,10.09,8.5
2026-01-14 17:55:32.844391,17,484.8,1,0.0,8.5
2026-01-14 18:10:32.844391,18,470.1,1,0.0,8.5
2026-01-14 18:25:32.844391,18,438.5,1,6.08,8.5
2026-01-14 18:40:32.844391,18,418.2,1,11.44,8.5
2026-01-14 18:55:32.844391,18,431.7,1,0.0,8.5
2026-01-14 19:10:32.844391,19,94.7,1,0.0,8.5
2026-01-14 19:25:32.844391,19,111.3,1,0.0,8.5
2026-01-14 19:40:32.844391,19,239.5,0,0.0,8.5
2026-01-14 19:55:32.844391,19,331.2,0,0.5,8.5
2026-01-14 20:10:32.844391,20,212.7,1,0.0,8.5
2026-01-14 20:25:32.844391,20,188.1,1,0.0,8.5
2026-01-14 20:40:32.844391,20,292.8,0,0.0,8.5
2026-01-14 20:55:32.844391,20,87.3,1,9.66,8.5
2026-01-14 21:10:32.844391,21,313.4,1,0.0,8.5
2026-01-14 21:25:32.844391,21,130.0,1,0.0,8.5
2026-01-14 21:40:32.844391,21,143.0,1,11.27,8.5
2026-01-14 21:55:32.844391,21,79.3,1,0.0,8.5
2026-01-14 22:10:32.844391,22,215.9,1,0.0,10.2
2026-01-14 22:25:32.844391,22,409.8,0,0.0,10.2
2026-01-14 22:40:32.844391,22,156.4,0,0.0,10.2
2026-01-14 22:55:32.844391,22,216.9,1,0.0,10.2
2026-01-14 23:10:32.844391,23,129.6,0,0.0,10.2
2026-01-14 23:25:32.844391,23,195.7,1,11.44,10.2
2026-01-14 23:40:32.844391,23,350.2,0,0.0,10.2
2026-01-14 23:55:32.844391,23,195.2,1,0.0,10.2
2026-01-15 00:10:32.844391,0,3.0,0,0.0,6.8
2026-01-15 00:25:32.844391,0,18.2,1,0.0,6.8
2026-01-15 00:40:32.844391,0,0.0,0,0.0,6.8
2026-01-15 00:55:32.844391,0,3.1,0,0.0,6.8
2026-01-15 01:10:32.844391,1,0.0,0,0.0,6.8
2026-01-15 01:25:32.844391,1,0.0,0,0.0,6.8
2026-01-15 01:40:32.844391,1,3.6,0,0.0,6.8
2026-01-15 01:55:32.844391,1,0.0,0,0.0,6.8
2026-01-15 02:10:32.844391,2,0.0,0,0.0,6.8
2026-01-15 02:25:32.844391,2,6.5,0,0.0,6.8
2026-01-15 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-15 02:55:32.844391,2,5.0,0,0.0,6.8
2026-01-15 03:10:32.844391,3,0.7,0,0.0,6.8
2026-01-15 03:25:32.844391,3,2.6,0,0.0,6.8
2026-01-15 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-15 03:55:32.844391,3,0.0,0,0.0,6.8
2026-01-15 04:10:32.844391,4,0.0,0,0.0,6.8
2026-01-15 04:25:32.844391,4,0.8,0,0.0,6.8
2026-01-15 04:40:32.844391,4,0.0,0,0.0,6.8
2026-01-15 04:55:32.844391,4,0.0,0,0.0,6.8
2026-01-15 05:10:32.844391,5,0.0,0,0.0,6.8
2026-01-15 05:25:32.844391,5,0.0,0,0.0,6.8
2026-01-15 05:40:32.844391,5,7.7,0,0.0,6.8
2026-01-15 05:55:32.844391,5,2.5,0,0.0,6.8
2026-01-15 06:10:32.844391,6,10.4,0,0.0,8.5
2026-01-15 06:25:32.844391,6,8.7,0,0.0,8.5
2026-01-15 06:40:32.844391,6,19.7,0,0.0,8.5
2026-01-15 06:55:32.844391,6,10.2,0,0.0,8.5
2026-01-15 07:10:32.844391,7,1.6,1,0.0,8.5
2026-01-15 07:25:32.844391,7,0.0,0,0.0,8.5
2026-01-15 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-15 07:55:32.844391,7,0.0,0,0.0,8.5
2026-01-15 08:10:32.844391,8,430.9,1,10.11,8.5
2026-01-15 08:25:32.844391,8,389.5,1,0.0,8.5
2026-01-15 08:40:32.844391,8,487.2,1,0.0,8.5
2026-01-15 08:55:32.844391,8,422.3,1,0.0,8.5
2026-01-15 09:10:32.844391,9,430.6,1,0.0,8.5
2026-01-15 09:25:32.844391,9,439.8,1,0.0,8.5
2026-01-15 09:40:32.844391,9,405.2,1,10.67,8.5
2026-01-15 09:55:32.844391,9,511.5,1,0.0,8.5
2026-01-15 10:10:32.844391,10,509.2,1,0.0,8.5
2026-01-15 10:25:32.844391,10,478.3,1,0.0,8.5
2026-01-15 10:40:32.844391,10,457.7,1,0.0,8.5
2026-01-15 10:55:32.844391,10,465.4,1,0.0,8.5
2026-01-15 11:10:32.844391,11,411.8,1,0.0,8.5
2026-01-15 11:25:32.844391,11,516.1,1,0.0,8.5
2026-01-15 11:40:32.844391,11,498.3,1,0.0,8.5
2026-01-15 11:55:32.844391,11,634.5,1,0.0,8.5
2026-01-15 12:10:32.844391,12,360.5,1,8.79,8.5
2026-01-15 12:25:32.844391,12,386.4,1,11.64,8.5
2026-01-15 12:40:32.844391,12,429.2,1,6.47,8.5
2026-01-15 12:55:32.844391,12,471.3,1,0.0,8.5
2026-01-15 13:10:32.844391,13,521.5,1,0.0,8.5
2026-01-15 13:25:32.844391,13,493.9,1,0.0,8.5
2026-01-15 13:40:32.844391,13,445.3,1,0.0,8.5
2026-01-15 13:55:32.844391,13,482.7,1,11.87,8.5
2026-01-15 14:10:32.844391,14,463.9,0,0.0,10.2
2026-01-15 14:25:32.844391,14,565.8,1,0.0,10.2
2026-01-15 14:40:32.844391,14,476.4,1,0.0,10.2
2026-01-15 14:55:32.844391,14,456.9,1,0.0,10.2
2026-01-15 15:10:32.844391,15,565.3,1,0.0,10.2
2026-01-15 15:25:32.844391,15,509.3,1,0.0,10.2
2026-01-15 15:40:32.844391,15,372.1,1,0.0,10.2
2026-01-15 15:55:32.844391,15,488.3,1,0.0,10.2
2026-01-15 16:10:32.844391,16,486.4,1,0.0,10.2
2026-01-15 16:25:32.844391,16,463.3,1,0.0,10.2
2026-01-15 16:40:32.844391,16,479.1,1,0.0,10.2
2026-01-15 16:55:32.844391,16,465.3,1,0.0,10.2
2026-01-15 17:10:32.844391,17,378.1,1,9.99,8.5
2026-01-15 17:25:32.844391,17,422.6,0,0.0,8.5
2026-01-15 17:40:32.844391,17,411.9,1,0.0,8.5
2026-01-15 17:55:32.844391,17,437.3,1,0.0,8.5
2026-01-15 18:10:32.844391,18,378.2,1,0.0,8.5
2026-01-15 18:25:32.844391,18,532.9,1,0.0,8.5
2026-01-15 18:40:32.844391,18,483.0,1,0.0,8.5
2026-01-15 18:55:32.844391,18,518.9,1,0.0,8.5
2026-01-15 19:10:32.844391,19,314.4,1,0.0,8.5
2026-01-15 19:25:32.844391,19,167.6,1,0.0,8.5
2026-01-15 19:40:32.844391,19,132.0,1,0.0,8.5
2026-01-15 19:55:32.844391,19,102.4,1,0.0,8.5
2026-01-15 20:10:32.844391,20,207.6,1,0.0,8.5
2026-01-15 20:25:32.844391,20,61.4,1,0.0,8.5
2026-01-15 20:40:32.844391,20,308.0,1,0.0,8.5
2026-01-15 20:55:32.844391,20,84.9,0,0.0,8.5
2026-01-15 21:10:32.844391,21,21.5,0,0.0,8.5
2026-01-15 21:25:32.844391,21,237.2,1,0.0,8.5
2026-01-15 21:40:32.844391,21,194.8,1,0.0,8.5
2026-01-15 21:55:32.844391,21,261.8,0,0.0,8.5
2026-01-15 22:10:32.844391,22,224.0,0,0.0,10.2
2026-01-15 22:25:32.844391,22,104.0,1,0.0,10.2
2026-01-15 22:40:32.844391,22,122.3,1,0.0,10.2
2026-01-15 22:55:32.844391,22,203.4,0,0.0,10.2
2026-01-15 23:10:32.844391,23,233.2,0,0.0,10.2
2026-01-15 23:25:32.844391,23,12.6,1,0.0,10.2
2026-01-15 23:40:32.844391,23,120.9,1,0.0,10.2
2026-01-15 23:55:32.844391,23,251.3,1,0.0,10.2
2026-01-16 00:10:32.844391,0,4.0,0,0.0,6.8
2026-01-16 00:25:32.844391,0,0.0,0,0.5,6.8
2026-01-16 00:40:32.844391,0,15.4,0,0.0,6.8
2026-01-16 00:55:32.844391,0,0.0,0,0.0,6.8
2026-01-16 01:10:32.844391,1,1.2,0,0.0,6.8
2026-01-16 01:25:32.844391,1,0.0,0,0.0,6.8
2026-01-16 01:40:32.844391,1,0.0,1,0.0,6.8
2026-01-16 01:55:32.844391,1,11.9,0,0.0,6.8
2026-01-16 02:10:32.844391,2,6.0,0,0.0,6.8
2026-01-16 02:25:32.844391,2,0.0,0,0.0,6.8
2026-01-16 02:40:32.844391,2,0.0,0,0.0,6.8
2026-01-16 02:55:32.844391,2,6.8,0,0.0,6.8
2026-01-16 03:10:32.844391,3,16.8,0,0.0,6.8
2026-01-16 03:25:32.844391,3,0.0,0,0.0,6.8
2026-01-16 03:40:32.844391,3,0.0,0,0.0,6.8
2026-01-16 03:55:32.844391,3,0.0,0,0.0,6.8
2026-01-16 04:10:32.844391,4,24.5,0,0.0,6.8
2026-01-16 04:25:32.844391,4,0.0,0,0.0,6.8
2026-01-16 04:40:32.844391,4,28.2,0,0.0,6.8
2026-01-16 04:55:32.844391,4,10.1,0,0.0,6.8
2026-01-16 05:10:32.844391,5,0.0,0,0.0,6.8
2026-01-16 05:25:32.844391,5,1.6,1,0.0,6.8
2026-01-16 05:40:32.844391,5,0.0,0,0.0,6.8
2026-01-16 05:55:32.844391,5,0.0,0,0.0,6.8
2026-01-16 06:10:32.844391,6,0.0,0,0.0,8.5
2026-01-16 06:25:32.844391,6,0.0,1,0.0,8.5
2026-01-16 06:40:32.844391,6,5.8,0,0.0,8.5
2026-01-16 06:55:32.844391,6,17.7,0,0.0,8.5
2026-01-16 07:10:32.844391,7,22.3,0,0.0,8.5
2026-01-16 07:25:32.844391,7,0.0,0,0.5,8.5
2026-01-16 07:40:32.844391,7,0.0,0,0.0,8.5
2026-01-16 07:55:32.844391,7,14.7,0,0.0,8.5
2026-01-16 08:10:32.844391,8,489.9,1,10.7,8.5
2026-01-16 08:25:32.844391,8,450.1,1,0.0,8.5
2026-01-16 08:40:32.844391,8,413.9,1,0.0,8.5
2026-01-16 08:55:32.844391,8,531.8,1,0.0,8.5
2026-01-16 09:10:32.844391,9,406.2,1,0.0,8.5
2026-01-16 09:25:32.844391,9,447.4,1,0.0,8.5
2026-01-16 09:40:32.844391,9,370.0,1,0.0,8.5
2026-01-16 09:55:32.844391,9,437.8,1,9.45,8.5
2026-01-16 10:10:32.844391,10,468.9,1,0.0,8.5
2026-01-16 10:25:32.844391,10,457.3,1,9.13,8.5
2026-01-16 10:40:32.844391,10,507.4,1,0.0,8.5
2026-01-16 10:55:32.844391,10,466.0,1,0.0,8.5
2026-01-16 11:10:32.844391,11,473.7,1,0.0,8.5
2026-01-16 11:25:32.844391,11,410.7,1,0.0,8.5
2026-01-16 11:40:32.844391,11,418.0,1,0.0,8.5
2026-01-16 11:55:32.844391,11,529.8,1,0.0,8.5
2026-01-16 12:10:32.844391,12,471.3,1,0.0,8.5
2026-01-16 12:25:32.844391,12,431.3,1,9.51,8.5
2026-01-16 12:40:32.844391,12,462.8,1,0.0,8.5
2026-01-16 12:55:32.844391,12,449.6,1,0.0,8.5
2026-01-16 13:10:32.844391,13,496.0,1,0.0,8.5
2026-01-16 13:25:32.844391,13,386.1,1,0.0,8.5
2026-01-16 13:40:32.844391,13,377.0,1,0.0,8.5
2026-01-16 13:55:32.844391,13,539.2,1,0.0,8.5
2026-01-16 14:10:32.844391,14,492.2,1,0.0,10.2
2026-01-16 14:25:32.844391,14,371.7,1,0.0,10.2
2026-01-16 14:40:32.844391,14,424.0,1,8.8,10.2
2026-01-16 14:55:32.844391,14,496.5,1,0.0,10.2
2026-01-16 15:10:32.844391,15,500.9,1,0.0,10.2
2026-01-16 15:25:32.844391,15,415.5,1,0.0,10.2
2026-01-16 15:40:32.844391,15,427.5,0,0.0,10.2
2026-01-16 15:55:32.844391,15,430.0,1,0.0,10.2
2026-01-16 16:10:32.844391,16,396.0,1,0.0,10.2
2026-01-16 16:25:32.844391,16,463.0,1,0.0,10.2
2026-01-16 16:40:32.844391,16,392.5,1,0.0,10.2
2026-01-16 16:55:32.844391,16,504.8,1,0.0,10.2
2026-01-16 17:10:32.844391,17,412.3,1,0.0,8.5
2026-01-16 17:25:32.844391,17,386.2,1,0.0,8.5
2026-01-16 17:40:32.844391,17,493.5,1,0.0,8.5
2026-01-16 17:55:32.844391,17,442.0,0,0.0,8.5
2026-01-16 18:10:32.844391,18,453.1,1,0.0,8.5
2026-01-16 18:25:32.844391,18,356.4,1,0.0,8.5
